Year,Month,Anomaly,Unc,Anomaly1,Unc1,Anomaly2,Unc2,Anomaly3,Unc3,Anomaly4,Unc4
1843,     1 ,    0.384 , 2.017,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1843,     2 ,    0.453 , 1.790,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1843,     3 ,   -0.934 , 1.912,    -0.459 , 0.757,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1843,     4 ,   -0.385 , 1.853,    -0.429 , 0.773,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1843,     5 ,   -1.177 , 1.551,    -0.455 , 0.745,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1843,     6 ,   -0.529 , 1.584,    -0.498 , 0.783,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1843,     7 ,   -0.246 , 1.477,    -0.540 , 0.816,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1843,     8 ,   -0.543 , 1.776,    -0.687 , 0.805,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1843,     9 ,   -0.988 , 1.206,    -0.685 , 0.874,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1843,    10 ,      NaN ,   NaN,    -0.719 , 0.845,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1843,    11 ,   -0.999 , 1.399,    -0.714 , 0.851,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1843,    12 ,   -0.161 , 2.281,    -0.725 , 0.829,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1844,     1 ,   -0.120 , 1.796,    -0.734 , 0.827,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1844,     2 ,   -1.311 , 2.008,    -0.743 , 0.842,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1844,     3 ,      NaN ,   NaN,    -0.784 , 0.847,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1844,     4 ,      NaN ,   NaN,    -0.775 , 0.812,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1844,     5 ,   -1.126 , 1.559,    -0.814 , 0.820,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1844,     6 ,   -0.651 , 1.438,    -0.899 , 0.726,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1844,     7 ,   -0.360 , 1.493,    -0.966 , 0.713,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1844,     8 ,   -0.656 , 2.132,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1844,     9 ,   -1.477 , 1.294,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1844,    10 ,   -0.742 , 1.404,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1844,    11 ,   -1.472 , 1.394,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1844,    12 ,   -1.177 , 1.634,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1845,     1 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1845,     2 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1845,     3 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1845,     4 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1845,     5 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1845,     6 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1845,     7 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1845,     8 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1845,     9 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1845,    10 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1845,    11 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1845,    12 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1846,     1 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1846,     2 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1846,     3 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1846,     4 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1846,     5 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1846,     6 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1846,     7 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1846,     8 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1846,     9 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1846,    10 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1846,    11 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1846,    12 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1847,     1 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1847,     2 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1847,     3 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1847,     4 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1847,     5 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1847,     6 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1847,     7 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1847,     8 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1847,     9 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1847,    10 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1847,    11 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1847,    12 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1848,     1 ,   -1.476 , 1.953,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1848,     2 ,   -0.411 , 1.806,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1848,     3 ,   -1.193 , 1.605,    -0.912 , 0.703,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1848,     4 ,   -0.749 , 1.680,    -0.907 , 0.701,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1848,     5 ,   -0.850 , 1.647,    -0.903 , 0.665,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1848,     6 ,   -0.590 , 1.787,    -0.828 , 0.670,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1848,     7 ,   -0.350 , 1.812,    -0.747 , 0.662,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1848,     8 ,   -0.723 , 1.630,    -0.752 , 0.694,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1848,     9 ,   -1.273 , 1.339,    -0.716 , 0.730,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1848,    10 ,   -0.713 , 1.308,    -0.715 , 0.784,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1848,    11 ,   -0.380 , 1.457,    -0.710 , 0.745,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1848,    12 ,   -1.234 , 1.744,    -0.706 , 0.733,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1849,     1 ,   -0.495 , 2.068,    -0.714 , 0.694,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1849,     2 ,   -0.471 , 1.647,    -0.704 , 0.676,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1849,     3 ,   -0.764 , 1.927,    -0.687 , 0.668,    -0.672 , 0.527,       NaN ,   NaN,       NaN ,   NaN
1849,     4 ,   -0.733 , 1.799,    -0.668 , 0.666,    -0.669 , 0.534,       NaN ,   NaN,       NaN ,   NaN
1849,     5 ,   -0.790 , 1.435,    -0.678 , 0.660,    -0.674 , 0.539,       NaN ,   NaN,       NaN ,   NaN
1849,     6 ,   -0.542 , 1.609,    -0.652 , 0.661,    -0.695 , 0.557,       NaN ,   NaN,       NaN ,   NaN
1849,     7 ,   -0.449 , 1.412,    -0.707 , 0.692,    -0.700 , 0.543,       NaN ,   NaN,       NaN ,   NaN
1849,     8 ,   -0.604 , 1.405,    -0.715 , 0.672,    -0.714 , 0.544,       NaN ,   NaN,       NaN ,   NaN
1849,     9 ,   -1.075 , 1.231,    -0.722 , 0.692,    -0.705 , 0.542,       NaN ,   NaN,       NaN ,   NaN
1849,    10 ,   -0.485 , 1.412,    -0.754 , 0.725,    -0.706 , 0.544,       NaN ,   NaN,       NaN ,   NaN
1849,    11 ,   -0.492 , 1.752,    -0.835 , 0.723,    -0.692 , 0.543,       NaN ,   NaN,       NaN ,   NaN
1849,    12 ,   -0.930 , 1.539,    -0.871 , 0.721,    -0.692 , 0.537,       NaN ,   NaN,       NaN ,   NaN
1850,     1 ,   -1.152 , 1.810,    -0.829 , 0.719,    -0.697 , 0.536,       NaN ,   NaN,       NaN ,   NaN
1850,     2 ,   -0.564 , 1.674,    -0.816 , 0.719,    -0.699 , 0.533,       NaN ,   NaN,       NaN ,   NaN
1850,     3 ,   -0.851 , 2.437,    -0.795 , 0.752,    -0.702 , 0.534,       NaN ,   NaN,       NaN ,   NaN
1850,     4 ,   -1.115 , 1.905,    -0.860 , 0.714,    -0.692 , 0.540,       NaN ,   NaN,       NaN ,   NaN
1850,     5 ,   -1.766 , 1.471,    -0.944 , 0.709,    -0.705 , 0.536,       NaN ,   NaN,       NaN ,   NaN
1850,     6 ,   -0.969 , 1.345,    -0.969 , 0.718,    -0.671 , 0.542,       NaN ,   NaN,       NaN ,   NaN
1850,     7 ,    0.049 , 1.383,    -0.911 , 0.687,    -0.664 , 0.544,       NaN ,   NaN,       NaN ,   NaN
1850,     8 ,   -0.444 , 1.354,    -0.916 , 0.689,    -0.681 , 0.545,       NaN ,   NaN,       NaN ,   NaN
1850,     9 ,   -0.828 , 1.210,    -0.920 , 0.637,    -0.682 , 0.554,       NaN ,   NaN,       NaN ,   NaN
1850,    10 ,   -1.253 , 1.316,    -0.874 , 0.628,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1850,    11 ,   -1.511 , 1.557,    -0.675 , 0.652,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1850,    12 ,   -1.225 , 1.503,    -0.560 , 0.665,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1851,     1 ,   -0.451 , 1.623,    -0.561 , 0.650,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1851,     2 ,   -0.625 , 1.596,    -0.528 , 0.648,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1851,     3 ,   -0.903 , 1.679,    -0.512 , 0.654,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1851,     4 ,   -0.558 , 1.832,    -0.475 , 0.681,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1851,     5 ,    0.616 , 1.689,    -0.456 , 0.717,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1851,     6 ,    0.412 , 1.427,    -0.411 , 0.786,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1851,     7 ,    0.032 , 1.572,    -0.396 , 0.870,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1851,     8 ,   -0.047 , 1.510,    -0.406 , 0.903,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1851,     9 ,   -0.633 , 1.264,    -0.445 , 0.962,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1851,    10 ,   -0.808 , 1.751,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1851,    11 ,   -1.282 , 1.714,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1851,    12 ,   -0.682 , 2.659,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1852,     1 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1852,     2 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1852,     3 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1852,     4 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1852,     5 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1852,     6 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1852,     7 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1852,     8 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1852,     9 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1852,    10 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1852,    11 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1852,    12 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1853,     1 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1853,     2 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1853,     3 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1853,     4 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1853,     5 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1853,     6 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1853,     7 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1853,     8 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1853,     9 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1853,    10 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1853,    11 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1853,    12 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1854,     1 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1854,     2 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1854,     3 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1854,     4 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1854,     5 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1854,     6 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1854,     7 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1854,     8 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1854,     9 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1854,    10 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1854,    11 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1854,    12 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1855,     1 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1855,     2 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1855,     3 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1855,     4 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1855,     5 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1855,     6 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1855,     7 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1855,     8 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1855,     9 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1855,    10 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1855,    11 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1855,    12 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1856,     1 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1856,     2 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1856,     3 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1856,     4 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1856,     5 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1856,     6 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1856,     7 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1856,     8 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1856,     9 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1856,    10 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1856,    11 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1856,    12 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1857,     1 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1857,     2 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1857,     3 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1857,     4 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1857,     5 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1857,     6 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1857,     7 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1857,     8 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1857,     9 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1857,    10 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1857,    11 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1857,    12 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1858,     1 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1858,     2 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1858,     3 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1858,     4 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1858,     5 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1858,     6 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1858,     7 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1858,     8 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1858,     9 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1858,    10 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1858,    11 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1858,    12 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1859,     1 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1859,     2 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1859,     3 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1859,     4 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1859,     5 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1859,     6 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1859,     7 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1859,     8 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1859,     9 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1859,    10 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1859,    11 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1859,    12 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1860,     1 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1860,     2 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1860,     3 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1860,     4 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1860,     5 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1860,     6 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1860,     7 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1860,     8 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1860,     9 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1860,    10 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1860,    11 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1860,    12 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1861,     1 ,   -1.883 , 1.795,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
1861,     2 ,   -2.021 , 1.660,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
