Year,Month,Anomaly,Unc,Anomaly1,Unc1,Anomaly2,Unc2,Anomaly3,Unc3,Anomaly4,Unc4
  1837  ,   1  ,   0.068 , 2.093  ,  -1.006,  0.965,    -1.007,  0.691,    -0.904,  0.503,    -0.755 , 0.417
  1837  ,   2  ,  -0.266 , 1.965  ,  -0.981,  0.914,    -0.999,  0.705,    -0.896,  0.496,    -0.757 , 0.419
  1837  ,   3  ,  -1.850 , 2.302  ,  -0.959,  0.885,    -1.008,  0.698,    -0.892,  0.496,    -0.764 , 0.418
  1837  ,   4  ,  -2.067 , 2.075  ,  -1.019,  0.847,    -1.003,  0.711,    -0.891,  0.489,    -0.769 , 0.420
  1837  ,   5  ,  -1.446 , 2.049  ,  -0.991,  0.826,    -1.033,  0.699,    -0.894,  0.484,    -0.773 , 0.420
  1837  ,   6  ,  -1.424 , 2.087  ,  -0.989,  0.840,    -1.067,  0.695,    -0.897,  0.482,    -0.776 , 0.420
  1837  ,   7  ,  -0.374 , 1.617  ,  -1.223,  0.818,    -1.063,  0.705,    -0.901,  0.479,    -0.778 , 0.421
  1837  ,   8  ,  -0.659 , 1.288  ,  -1.344,  0.817,    -1.062,  0.676,    -0.897,  0.481,    -0.779 , 0.423
  1837  ,   9  ,  -1.009 , 1.512  ,  -1.351,  0.791,    -1.056,  0.660,    -0.894,  0.482,    -0.777 , 0.423
  1837  ,  10  ,  -1.387 , 2.229  ,  -1.246,  0.776,    -1.040,  0.664,    -0.895,  0.477,    -0.777 , 0.423
  1837  ,  11  ,  -1.136 , 2.094  ,  -1.226,  0.797,    -1.021,  0.670,    -0.890,  0.476,    -0.781 , 0.424
  1837  ,  12  ,  -0.321 , 3.111  ,  -1.176,  0.841,    -1.003,  0.674,    -0.872,  0.480,    -0.786 , 0.426
  1838  ,   1  ,  -2.733 , 2.396  ,  -1.103,  0.889,    -0.972,  0.670,    -0.871,  0.481,    -0.786 , 0.428
  1838  ,   2  ,  -1.721 , 1.913  ,  -1.076,  0.977,    -0.956,  0.685,    -0.864,  0.477,    -0.783 , 0.430
  1838  ,   3  ,  -1.929 , 2.071  ,  -1.078,  1.053,    -0.940,  0.684,    -0.865,  0.476,    -0.787 , 0.431
  1838  ,   4  ,  -0.807 , 2.066  ,  -1.021,  1.093,    -0.936,  0.680,    -0.865,  0.477,    -0.790 , 0.432
  1838  ,   5  ,  -1.208 , 1.906  ,  -0.991,  1.296,    -0.924,  0.654,    -0.867,  0.470,    -0.794 , 0.437
  1838  ,   6  ,  -0.832 , 1.885  ,  -1.024,  1.201,    -0.904,  0.651,    -0.873,  0.470,    -0.801 , 0.437
  1838  ,   7  ,   0.501 , 2.601  ,  -0.801,  1.255,    -0.903,  0.637,    -0.872,  0.468,    -0.803 , 0.438
  1838  ,   8  ,  -0.329 , 2.449  ,  -0.636,  1.295,    -0.897,  0.642,    -0.870,  0.472,    -0.803 , 0.438
  1838  ,   9  ,  -1.035 , 1.570  ,  -0.706,  1.334,    -0.916,  0.623,    -0.870,  0.468,    -0.799 , 0.439
  1838  ,  10  ,  -0.708 , 2.760  ,  -0.690,  1.313,    -0.926,  0.617,    -0.866,  0.474,    -0.801 , 0.439
  1838  ,  11  ,  -0.765 , 2.250  ,  -0.662,  1.308,    -0.926,  0.603,    -0.879,  0.472,    -0.806 , 0.435
  1838  ,  12  ,  -0.727 , 2.081  ,  -0.691,  1.272,    -0.926,  0.601,    -0.882,  0.488,    -0.809 , 0.430
  1839  ,   1  ,  -0.050 , 1.902  ,  -0.708,  1.267,    -0.915,  0.599,    -0.872,  0.495,    -0.812 , 0.426
  1839  ,   2  ,   0.251 , 2.032  ,  -0.695,  1.215,    -0.906,  0.587,    -0.883,  0.499,    -0.811 , 0.431
  1839  ,   3  ,  -2.763 , 2.229  ,  -0.730,  1.204,    -0.905,  0.567,    -0.889,  0.500,    -0.811 , 0.434
  1839  ,   4  ,  -0.610 , 2.094  ,  -0.748,  1.124,    -0.913,  0.541,    -0.891,  0.493,    -0.810 , 0.433
  1839  ,   5  ,  -0.882 , 1.880  ,  -0.847,  1.009,    -0.903,  0.531,    -0.905,  0.491,    -0.814 , 0.433
  1839  ,   6  ,  -1.174 , 1.887  ,  -0.951,  0.985,    -0.913,  0.515,    -0.905,  0.485,    -0.817 , 0.432
  1839  ,   7  ,   0.292 , 2.517  ,  -0.902,  0.965,    -0.921,  0.510,    -0.908,  0.483,    -0.818 , 0.431
  1839  ,   8  ,  -0.165 , 1.934  ,  -0.966,  0.861,    -0.924,  0.502,    -0.908,  0.491,    -0.819 , 0.433
  1839  ,   9  ,  -1.461 , 1.661  ,  -0.851,  0.808,    -0.897,  0.508,    -0.913,  0.485,    -0.817 , 0.432
  1839  ,  10  ,  -0.926 , 2.074  ,  -0.843,  0.810,    -0.868,  0.507,    -0.910,  0.485,    -0.818 , 0.432
  1839  ,  11  ,  -1.948 , 1.869  ,  -0.803,  0.835,    -0.853,  0.508,    -0.918,  0.477,    -0.817 , 0.429
  1839  ,  12  ,  -1.978 , 2.045  ,  -0.768,  0.872,    -0.851,  0.509,    -0.928,  0.465,    -0.820 , 0.423
  1840  ,   1  ,   0.546 , 1.966  ,  -0.737,  0.806,    -0.849,  0.496,    -0.928,  0.467,    -0.825 , 0.419
  1840  ,   2  ,  -0.522 , 2.399  ,  -0.779,  0.791,    -0.851,  0.501,    -0.937,  0.456,    -0.831 , 0.422
  1840  ,   3  ,  -1.383 , 2.204  ,  -0.772,  0.773,    -0.859,  0.504,    -0.928,  0.452,    -0.831 , 0.426
  1840  ,   4  ,  -0.517 , 2.148  ,  -0.817,  0.735,    -0.856,  0.494,    -0.924,  0.455,    -0.835 , 0.428
  1840  ,   5  ,  -0.407 , 2.150  ,  -0.774,  0.713,    -0.851,  0.507,    -0.915,  0.455,    -0.833 , 0.427
  1840  ,   6  ,  -0.747 , 2.134  ,  -0.690,  0.709,    -0.842,  0.482,    -0.908,  0.452,    -0.832 , 0.427
  1840  ,   7  ,   0.667 , 1.592  ,  -0.785,  0.745,    -0.790,  0.485,    -0.897,  0.451,    -0.834 , 0.426
  1840  ,   8  ,  -0.669 , 1.444  ,  -0.795,  0.713,    -0.755,  0.481,    -0.885,  0.456,    -0.832 , 0.428
  1840  ,   9  ,  -1.388 , 1.430  ,  -0.853,  0.739,    -0.743,  0.481,    -0.874,  0.454,    -0.827 , 0.430
  1840  ,  10  ,  -1.458 , 1.840  ,  -0.955,  0.784,    -0.744,  0.477,    -0.870,  0.454,    -0.822 , 0.427
  1840  ,  11  ,  -1.438 , 2.931  ,  -0.984,  0.848,    -0.742,  0.467,    -0.861,  0.458,    -0.827 , 0.421
  1840  ,  12  ,  -0.968 , 1.538  ,  -0.992,  0.930,    -0.746,  0.456,    -0.857,  0.451,    -0.834 , 0.424
  1841  ,   1  ,  -0.595 , 2.569  ,  -1.019,  0.895,    -0.755,  0.447,    -0.844,  0.457,    -0.837 , 0.426
  1841  ,   2  ,  -0.645 , 1.882  ,  -1.002,  0.923,    -0.757,  0.440,    -0.836,  0.459,    -0.838 , 0.435
  1841  ,   3  ,  -2.074 , 2.882  ,  -0.986,  0.952,    -0.759,  0.435,    -0.825,  0.464,    -0.839 , 0.438
  1841  ,   4  ,  -1.739 , 1.994  ,  -0.957,  0.921,    -0.763,  0.426,    -0.824,  0.459,    -0.840 , 0.437
  1841  ,   5  ,  -0.753 , 1.778  ,  -0.911,  0.835,    -0.770,  0.415,    -0.821,  0.456,    -0.840 , 0.440
  1841  ,   6  ,  -0.845 , 1.755  ,  -0.912,  0.920,    -0.769,  0.424,    -0.819,  0.462,    -0.843 , 0.436
  1841  ,   7  ,   0.349 , 1.760  ,  -0.894,  0.896,    -0.774,  0.428,    -0.810,  0.463,    -0.840 , 0.436
  1841  ,   8  ,  -0.468 , 1.678  ,  -0.877,  0.953,    -0.809,  0.435,    -0.800,  0.460,    -0.835 , 0.438
  1841  ,   9  ,  -1.201 , 1.364  ,  -0.725,  0.812,    -0.781,  0.451,    -0.798,  0.458,    -0.828 , 0.438
  1841  ,  10  ,  -1.111 , 1.823  ,  -0.606,  0.805,    -0.790,  0.449,    -0.805,  0.444,    -0.823 , 0.440
  1841  ,  11  ,  -0.879 , 1.692  ,  -0.588,  0.783,    -0.797,  0.450,    -0.797,  0.440,    -0.820 , 0.446
  1841  ,  12  ,  -0.986 , 1.772  ,  -0.629,  0.755,    -0.797,  0.450,    -0.796,  0.436,    -0.818 , 0.447
  1842  ,   1  ,  -0.372 , 1.971  ,  -0.680,  0.755,    -0.810,  0.447,    -0.793,  0.447,    -0.815 , 0.454
  1842  ,   2  ,  -0.446 , 2.249  ,  -0.702,  0.718,    -0.817,  0.447,    -0.793,  0.453,    -0.810 , 0.449
  1842  ,   3  ,  -0.253 , 2.546  ,  -0.728,  0.705,    -0.819,  0.442,    -0.790,  0.454,    -0.815 , 0.450
  1842  ,   4  ,  -0.311 , 1.979  ,  -0.736,  0.681,    -0.818,  0.439,    -0.777,  0.453,    -0.819 , 0.447
  1842  ,   5  ,  -0.530 , 1.674  ,  -0.733,  0.699,    -0.804,  0.438,    -0.772,  0.458,    -0.821 , 0.450
  1842  ,   6  ,  -1.344 , 1.840  ,  -0.630,  0.731,    -0.788,  0.443,    -0.770,  0.463,    -0.820 , 0.450
  1842  ,   7  ,  -0.265 , 1.681  ,  -0.571,  0.715,    -0.794,  0.451,    -0.766,  0.465,    -0.820 , 0.455
  1842  ,   8  ,  -0.729 , 1.596  ,  -0.502,  0.721,    -0.812,  0.449,    -0.763,  0.466,    -0.817 , 0.455
  1842  ,   9  ,  -1.512 , 1.546  ,  -0.580,  0.638,    -0.800,  0.450,    -0.763,  0.469,    -0.812 , 0.458
  1842  ,  10  ,  -1.204 , 1.651  ,  -0.625,  0.642,    -0.807,  0.448,    -0.760,  0.462,    -0.811 , 0.457
  1842  ,  11  ,  -0.845 , 1.652  ,  -0.673,  0.627,    -0.808,  0.443,    -0.756,  0.469,    -0.812 , 0.456
  1842  ,  12  ,   0.254 , 1.351  ,  -0.650,  0.628,    -0.814,  0.441,    -0.771,  0.451,    -0.806 , 0.462
  1843  ,   1  ,   0.334 , 1.913  ,  -0.630,  0.652,    -0.821,  0.436,    -0.759,  0.455,    -0.813 , 0.469
  1843  ,   2  ,   0.385 , 1.812  ,  -0.607,  0.649,    -0.815,  0.435,    -0.748,  0.458,    -0.815 , 0.465
  1843  ,   3  ,  -1.192 , 1.997  ,  -0.578,  0.626,    -0.807,  0.433,    -0.742,  0.460,    -0.813 , 0.465
  1843  ,   4  ,  -0.850 , 1.800  ,  -0.555,  0.637,    -0.805,  0.433,    -0.744,  0.455,    -0.813 , 0.465
  1843  ,   5  ,  -1.104 , 1.613  ,  -0.587,  0.640,    -0.798,  0.427,    -0.743,  0.460,    -0.810 , 0.463
  1843  ,   6  ,  -1.076 , 1.477  ,  -0.660,  0.675,    -0.811,  0.425,    -0.749,  0.461,    -0.809 , 0.464
  1843  ,   7  ,  -0.017 , 1.453  ,  -0.719,  0.692,    -0.784,  0.434,    -0.752,  0.459,    -0.806 , 0.461
  1843  ,   8  ,  -0.459 , 1.528  ,  -0.907,  0.718,    -0.774,  0.433,    -0.752,  0.452,    -0.802 , 0.462
  1843  ,   9  ,  -1.156 , 1.170  ,  -0.898,  0.811,    -0.733,  0.447,    -0.754,  0.453,    -0.799 , 0.461
  1843  ,  10  ,  -0.935 , 1.426  ,  -0.920,  0.779,    -0.722,  0.449,    -0.759,  0.446,    -0.798 , 0.464
  1843  ,  11  ,  -1.228 , 1.232  ,  -0.938,  0.823,    -0.716,  0.446,    -0.763,  0.435,    -0.804 , 0.461
  1843  ,  12  ,  -0.615 , 2.885  ,  -0.947,  0.836,    -0.712,  0.448,    -0.765,  0.430,    -0.804 , 0.463
  1844  ,   1  ,  -0.380 , 1.499  ,  -0.984,  0.857,    -0.705,  0.450,    -0.771,  0.426,    -0.798 , 0.462
  1844  ,   2  ,  -1.871 , 2.055  ,  -0.997,  0.896,    -0.694,  0.446,    -0.785,  0.434,    -0.801 , 0.466
  1844  ,   3  ,  -1.084 , 2.101  ,  -1.029,  0.891,    -0.691,  0.458,    -0.768,  0.441,    -0.803 , 0.463
  1844  ,   4  ,  -1.111 , 1.629  ,  -1.023,  0.864,    -0.697,  0.455,    -0.769,  0.430,    -0.804 , 0.462
  1844  ,   5  ,  -1.320 , 1.613  ,  -1.014,  0.823,    -0.692,  0.453,    -0.768,  0.428,    -0.805 , 0.459
  1844  ,   6  ,  -1.189 , 1.467  ,  -1.050,  0.678,    -0.678,  0.463,    -0.770,  0.429,    -0.804 , 0.453
  1844  ,   7  ,  -0.457 , 1.561  ,  -1.002,  0.686,    -0.664,  0.490,    -0.774,  0.420,    -0.801 , 0.451
  1844  ,   8  ,  -0.612 , 2.385  ,  -0.977,  0.670,    -0.663,  0.511,    -0.777,  0.419,    -0.798 , 0.452
  1844  ,   9  ,  -1.543 , 1.173  ,  -0.945,  0.616,    -0.683,  0.495,    -0.774,  0.410,    -0.797 , 0.448
  1844  ,  10  ,  -0.868 , 1.341  ,  -0.927,  0.617,    -0.687,  0.487,    -0.775,  0.412,    -0.792 , 0.449
  1844  ,  11  ,  -1.117 , 1.305  ,  -0.860,  0.604,    -0.692,  0.493,    -0.764,  0.416,    -0.792 , 0.446
  1844  ,  12  ,  -1.048 , 1.692  ,  -0.850,  0.612,    -0.689,  0.502,    -0.761,  0.419,    -0.794 , 0.440
  1845  ,   1  ,   0.202 , 1.789  ,  -0.795,  0.604,    -0.683,  0.521,    -0.774,  0.415,    -0.794 , 0.438
  1845  ,   2  ,  -1.576 , 2.237  ,  -0.767,  0.608,    -0.676,  0.514,    -0.779,  0.425,    -0.792 , 0.434
  1845  ,   3  ,  -0.703 , 1.889  ,  -0.716,  0.621,    -0.667,  0.513,    -0.777,  0.446,    -0.788 , 0.432
  1845  ,   4  ,  -0.890 , 2.050  ,  -0.754,  0.649,    -0.664,  0.511,    -0.782,  0.444,    -0.781 , 0.433
  1845  ,   5  ,  -0.516 , 1.694  ,  -0.743,  0.655,    -0.661,  0.510,    -0.788,  0.438,    -0.773 , 0.433
  1845  ,   6  ,  -1.067 , 1.685  ,  -0.802,  0.678,    -0.701,  0.501,    -0.787,  0.428,    -0.768 , 0.432
  1845  ,   7  ,   0.202 , 1.554  ,  -0.734,  0.669,    -0.727,  0.502,    -0.790,  0.428,    -0.762 , 0.431
  1845  ,   8  ,  -0.277 , 1.373  ,  -0.609,  0.697,    -0.741,  0.511,    -0.784,  0.429,    -0.756 , 0.432
  1845  ,   9  ,  -0.929 , 1.275  ,  -0.514,  0.751,    -0.741,  0.515,    -0.778,  0.427,    -0.749 , 0.431
  1845  ,  10  ,  -1.330 , 1.518  ,  -0.532,  0.703,    -0.745,  0.509,    -0.765,  0.420,    -0.746 , 0.432
  1845  ,  11  ,  -0.985 , 1.493  ,  -0.522,  0.702,    -0.744,  0.532,    -0.754,  0.414,    -0.741 , 0.433
  1845  ,  12  ,  -1.754 , 1.757  ,  -0.482,  0.717,    -0.751,  0.545,    -0.755,  0.413,    -0.738 , 0.433
  1846  ,   1  ,   1.022 , 2.113  ,  -0.435,  0.754,    -0.750,  0.559,    -0.757,  0.421,    -0.735 , 0.433
  1846  ,   2  ,  -0.083 , 1.733  ,  -0.399,  0.774,    -0.748,  0.556,    -0.762,  0.429,    -0.735 , 0.434
  1846  ,   3  ,   0.437 , 2.290  ,  -0.402,  0.836,    -0.749,  0.571,    -0.754,  0.438,    -0.736 , 0.432
  1846  ,   4  ,  -1.108 , 1.996  ,  -0.418,  0.877,    -0.755,  0.576,    -0.749,  0.437,    -0.735 , 0.431
  1846  ,   5  ,  -0.391 , 1.882  ,  -0.385,  0.830,    -0.755,  0.575,    -0.744,  0.440,    -0.734 , 0.431
  1846  ,   6  ,  -0.585 , 2.288  ,  -0.250,  0.908,    -0.761,  0.542,    -0.745,  0.441,    -0.733 , 0.431
  1846  ,   7  ,   0.766 , 2.131  ,  -0.297,  0.958,    -0.769,  0.535,    -0.747,  0.441,    -0.732 , 0.428
  1846  ,   8  ,   0.146 , 1.644  ,  -0.318,  1.026,    -0.760,  0.563,    -0.744,  0.441,    -0.733 , 0.427
  1846  ,   9  ,  -0.964 , 1.896  ,  -0.475,  0.954,    -0.755,  0.570,    -0.738,  0.439,    -0.733 , 0.425
  1846  ,  10  ,  -1.522 , 1.686  ,  -0.430,  1.007,    -0.747,  0.552,    -0.731,  0.444,    -0.736 , 0.416
  1846  ,  11  ,  -0.579 , 1.796  ,  -0.468,  1.053,    -0.739,  0.546,    -0.731,  0.447,    -0.734 , 0.415
  1846  ,  12  ,  -0.138 , 1.609  ,  -0.517,  1.030,    -0.743,  0.549,    -0.728,  0.463,    -0.735 , 0.410
  1847  ,   1  ,   0.456 , 2.900  ,  -0.571,  1.005,    -0.738,  0.544,    -0.726,  0.479,    -0.739 , 0.413
  1847  ,   2  ,  -0.338 , 2.091  ,  -0.610,  0.974,    -0.736,  0.533,    -0.724,  0.479,    -0.743 , 0.416
  1847  ,   3  ,  -1.444 , 1.977  ,  -0.610,  0.934,    -0.730,  0.521,    -0.738,  0.476,    -0.741 , 0.416
  1847  ,   4  ,  -0.564 , 1.898  ,  -0.570,  0.925,    -0.732,  0.536,    -0.747,  0.477,    -0.739 , 0.416
  1847  ,   5  ,  -0.851 , 1.806  ,  -0.577,  1.003,    -0.725,  0.552,    -0.747,  0.486,    -0.738 , 0.418
  1847  ,   6  ,  -1.173 , 1.896  ,  -0.745,  0.932,    -0.734,  0.572,    -0.743,  0.488,    -0.739 , 0.420
  1847  ,   7  ,   0.117 , 1.860  ,  -0.884,  0.793,    -0.754,  0.571,    -0.740,  0.499,    -0.739 , 0.420
  1847  ,   8  ,  -0.326 , 1.405  ,  -0.892,  0.758,    -0.747,  0.608,    -0.737,  0.492,    -0.739 , 0.420
  1847  ,   9  ,  -0.959 , 1.486  ,  -0.874,  0.736,    -0.755,  0.650,    -0.731,  0.491,    -0.739 , 0.422
  1847  ,  10  ,  -1.045 , 1.603  ,  -0.916,  0.733,    -0.757,  0.641,    -0.728,  0.493,    -0.740 , 0.419
  1847  ,  11  ,  -0.664 , 1.658  ,  -0.932,  0.752,    -0.768,  0.639,    -0.734,  0.489,    -0.740 , 0.424
  1847  ,  12  ,  -2.147 , 1.526  ,  -0.959,  0.744,    -0.761,  0.632,    -0.741,  0.493,    -0.741 , 0.417
  1848  ,   1  ,  -1.211 , 1.793  ,  -0.963,  0.744,    -0.758,  0.631,    -0.756,  0.506,    -0.729 , 0.422
  1848  ,   2  ,  -0.441 , 1.686  ,  -0.965,  0.749,    -0.753,  0.631,    -0.765,  0.501,    -0.725 , 0.422
  1848  ,   3  ,  -1.228 , 1.385  ,  -0.990,  0.769,    -0.749,  0.635,    -0.761,  0.502,    -0.720 , 0.424
  1848  ,   4  ,  -1.057 , 1.550  ,  -1.007,  0.795,    -0.725,  0.608,    -0.761,  0.496,    -0.716 , 0.422
  1848  ,   5  ,  -1.051 , 1.714  ,  -1.057,  0.747,    -0.710,  0.562,    -0.754,  0.501,    -0.712 , 0.422
  1848  ,   6  ,  -1.499 , 1.993  ,  -0.956,  0.782,    -0.699,  0.581,    -0.746,  0.499,    -0.712 , 0.420
  1848  ,   7  ,   0.070 , 1.700  ,  -0.927,  0.814,    -0.731,  0.562,    -0.739,  0.495,    -0.716 , 0.416
  1848  ,   8  ,  -0.341 , 1.295  ,  -1.002,  0.944,    -0.749,  0.577,    -0.734,  0.490,    -0.717 , 0.410
  1848  ,   9  ,  -1.263 , 1.537  ,  -0.964,  1.061,    -0.775,  0.554,    -0.729,  0.493,    -0.717 , 0.408
  1848  ,  10  ,  -1.246 , 1.433  ,  -0.932,  0.952,    -0.776,  0.553,    -0.729,  0.492,    -0.716 , 0.403
  1848  ,  11  ,  -1.267 , 1.115  ,  -0.912,  0.846,    -0.773,  0.559,    -0.729,  0.487,    -0.713 , 0.400
  1848  ,  12  ,  -0.937 , 1.379  ,  -0.907,  0.808,    -0.779,  0.543,    -0.727,  0.471,    -0.716 , 0.399
  1849  ,   1  ,  -0.862 , 1.153  ,  -0.925,  0.735,    -0.790,  0.535,    -0.724,  0.463,    -0.717 , 0.398
  1849  ,   2  ,  -1.336 , 2.435  ,  -0.940,  0.753,    -0.793,  0.530,    -0.719,  0.467,    -0.720 , 0.397
  1849  ,   3  ,  -0.780 , 2.114  ,  -0.933,  0.630,    -0.785,  0.508,    -0.716,  0.460,    -0.710 , 0.396
  1849  ,   4  ,  -0.673 , 2.159  ,  -0.911,  0.637,    -0.765,  0.517,    -0.716,  0.466,    -0.706 , 0.395
  1849  ,   5  ,  -0.812 , 1.311  ,  -0.861,  0.648,    -0.771,  0.520,    -0.706,  0.464,    -0.702 , 0.395
  1849  ,   6  ,  -1.430 , 1.675  ,  -0.915,  0.654,    -0.779,  0.538,    -0.702,  0.459,    -0.699 , 0.395
  1849  ,   7  ,  -0.156 , 1.283  ,  -0.931,  0.639,    -0.787,  0.531,    -0.694,  0.458,    -0.701 , 0.391
  1849  ,   8  ,  -0.512 , 1.380  ,  -0.913,  0.600,    -0.784,  0.505,    -0.688,  0.451,    -0.703 , 0.388
  1849  ,   9  ,  -1.178 , 1.371  ,  -0.945,  0.663,    -0.794,  0.517,    -0.682,  0.450,    -0.701 , 0.386
  1849  ,  10  ,  -0.982 , 1.717  ,  -0.974,  0.811,    -0.806,  0.530,    -0.673,  0.451,    -0.699 , 0.384
  1849  ,  11  ,  -0.675 , 1.431  ,  -1.004,  0.830,    -0.802,  0.542,    -0.666,  0.453,    -0.693 , 0.386
  1849  ,  12  ,  -1.588 , 1.399  ,  -0.939,  0.792,    -0.798,  0.535,    -0.661,  0.454,    -0.688 , 0.388
  1850  ,   1  ,  -1.046 , 1.620  ,  -0.897,  0.781,    -0.798,  0.534,    -0.660,  0.449,    -0.692 , 0.388
  1850  ,   2  ,  -1.118 , 2.149  ,  -0.850,  0.757,    -0.798,  0.527,    -0.648,  0.456,    -0.694 , 0.389
  1850  ,   3  ,  -1.170 , 3.072  ,  -0.808,  0.843,    -0.795,  0.525,    -0.649,  0.457,    -0.697 , 0.391
  1850  ,   4  ,  -1.017 , 1.538  ,  -0.717,  0.641,    -0.792,  0.532,    -0.639,  0.455,    -0.698 , 0.388
  1850  ,   5  ,  -1.172 , 1.207  ,  -0.672,  0.528,    -0.806,  0.529,    -0.631,  0.456,    -0.697 , 0.385
  1850  ,   6  ,  -0.649 , 1.238  ,  -0.628,  0.556,    -0.780,  0.549,    -0.627,  0.457,    -0.696 , 0.381
  1850  ,   7  ,   0.347 , 1.172  ,  -0.614,  0.547,    -0.784,  0.578,    -0.628,  0.456,    -0.698 , 0.380
  1850  ,   8  ,   0.047 , 1.257  ,  -0.620,  0.513,    -0.790,  0.550,    -0.626,  0.454,    -0.695 , 0.380
  1850  ,   9  ,  -0.668 , 0.944  ,  -0.615,  0.558,    -0.781,  0.547,    -0.625,  0.454,    -0.690 , 0.379
  1850  ,  10  ,   0.103 , 2.479  ,  -0.629,  0.605,    -0.778,  0.543,    -0.621,  0.459,    -0.686 , 0.381
  1850  ,  11  ,  -0.133 , 3.178  ,  -0.548,  0.600,    -0.763,  0.528,    -0.621,  0.456,    -0.685 , 0.387
  1850  ,  12  ,  -1.059 , 1.382  ,  -0.573,  0.587,    -0.741,  0.513,    -0.619,  0.466,    -0.690 , 0.385
  1851  ,   1  ,  -0.883 , 1.340  ,  -0.594,  0.572,    -0.728,  0.489,    -0.627,  0.457,    -0.696 , 0.390
  1851  ,   2  ,  -1.181 , 1.626  ,  -0.599,  0.595,    -0.721,  0.486,    -0.635,  0.457,    -0.699 , 0.390
  1851  ,   3  ,  -1.119 , 1.933  ,  -0.586,  0.623,    -0.709,  0.478,    -0.648,  0.445,    -0.695 , 0.396
  1851  ,   4  ,  -1.176 , 1.434  ,  -0.622,  0.588,    -0.704,  0.472,    -0.645,  0.450,    -0.691 , 0.396
  1851  ,   5  ,  -0.200 , 1.349  ,  -0.685,  0.632,    -0.703,  0.467,    -0.647,  0.455,    -0.690 , 0.397
  1851  ,   6  ,  -0.949 , 1.400  ,  -0.648,  0.694,    -0.694,  0.469,    -0.647,  0.447,    -0.689 , 0.399
  1851  ,   7  ,   0.088 , 1.510  ,  -0.578,  0.778,    -0.678,  0.462,    -0.655,  0.439,    -0.691 , 0.398
  1851  ,   8  ,  -0.015 , 1.202  ,  -0.496,  0.718,    -0.679,  0.456,    -0.665,  0.439,    -0.689 , 0.398
  1851  ,   9  ,  -0.501 , 1.110  ,  -0.573,  0.773,    -0.677,  0.444,    -0.668,  0.435,    -0.688 , 0.398
  1851  ,  10  ,  -0.332 , 1.667  ,  -0.581,  0.864,    -0.685,  0.463,    -0.667,  0.433,    -0.687 , 0.397
  1851  ,  11  ,  -0.896 , 1.273  ,  -0.615,  0.925,    -0.672,  0.466,    -0.670,  0.436,    -0.685 , 0.401
  1851  ,  12  ,  -0.615 , 2.275  ,  -0.610,  0.942,    -0.662,  0.459,    -0.674,  0.432,    -0.685 , 0.406
  1852  ,   1  ,  -0.036 , 2.093  ,  -0.608,  0.944,    -0.650,  0.460,    -0.685,  0.422,    -0.691 , 0.409
  1852  ,   2  ,  -0.200 , 1.959  ,  -0.638,  0.910,    -0.639,  0.458,    -0.692,  0.419,    -0.696 , 0.411
  1852  ,   3  ,  -2.045 , 1.938  ,  -0.661,  0.952,    -0.633,  0.469,    -0.691,  0.418,    -0.701 , 0.406
  1852  ,   4  ,  -1.273 , 2.090  ,  -0.703,  0.919,    -0.614,  0.457,    -0.701,  0.420,    -0.703 , 0.403
  1852  ,   5  ,  -0.607 , 1.916  ,  -0.756,  0.957,    -0.608,  0.446,    -0.703,  0.418,    -0.702 , 0.405
  1852  ,   6  ,  -0.891 , 1.485  ,  -0.754,  0.906,    -0.587,  0.436,    -0.708,  0.415,    -0.700 , 0.406
  1852  ,   7  ,   0.117 , 1.647  ,  -0.872,  0.899,    -0.566,  0.430,    -0.713,  0.412,    -0.699 , 0.410
  1852  ,   8  ,  -0.372 , 1.295  ,  -0.918,  0.843,    -0.549,  0.412,    -0.715,  0.413,    -0.699 , 0.407
  1852  ,   9  ,  -0.785 , 1.207  ,  -0.805,  0.767,    -0.543,  0.393,    -0.716,  0.411,    -0.697 , 0.407
  1852  ,  10  ,  -0.835 , 1.562  ,  -0.773,  0.714,    -0.520,  0.395,    -0.720,  0.414,    -0.696 , 0.406
  1852  ,  11  ,  -1.534 , 1.428  ,  -0.736,  0.675,    -0.495,  0.401,    -0.723,  0.416,       NaN ,   NaN
  1852  ,  12  ,  -0.585 , 2.024  ,  -0.678,  0.661,    -0.494,  0.405,    -0.710,  0.422,       NaN ,   NaN
  1853  ,   1  ,  -1.453 , 2.243  ,  -0.617,  0.628,    -0.498,  0.403,    -0.698,  0.428,       NaN ,   NaN
  1853  ,   2  ,  -0.755 , 2.527  ,  -0.578,  0.633,    -0.499,  0.399,    -0.702,  0.425,       NaN ,   NaN
  1853  ,   3  ,  -0.691 , 1.808  ,  -0.557,  0.632,    -0.501,  0.395,    -0.698,  0.427,       NaN ,   NaN
  1853  ,   4  ,  -0.888 , 1.765  ,  -0.567,  0.625,    -0.518,  0.412,    -0.688,  0.428,       NaN ,   NaN
  1853  ,   5  ,  -0.163 , 1.485  ,  -0.538,  0.613,    -0.531,  0.433,    -0.681,  0.424,       NaN ,   NaN
  1853  ,   6  ,  -0.190 , 1.422  ,  -0.523,  0.640,    -0.539,  0.435,    -0.676,  0.419,       NaN ,   NaN
  1853  ,   7  ,   0.845 , 1.419  ,  -0.398,  0.742,    -0.524,  0.435,    -0.680,  0.415,       NaN ,   NaN
