Year,Month,Anomaly,Unc,Anomaly1,Unc1,Anomaly2,Unc2,Anomaly3,Unc3,Anomaly4,Unc4 
  1819,     1 ,   -1.848 , 2.870,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1819,     2 ,   -1.396 , 2.966,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1819,     3 ,   -2.311 , 4.436,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1819,     4 ,   -1.307 , 1.936,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1819,     5 ,      NaN ,   NaN,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1819,     6 ,   -2.186 , 2.876,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1819,     7 ,   -2.258 , 1.977,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1819,     8 ,   -2.066 , 2.039,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1819,     9 ,      NaN ,   NaN,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1819,    10 ,      NaN ,   NaN,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1819,    11 ,      NaN ,   NaN,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1819,    12 ,    0.092 , 2.992,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1820,     1 ,      NaN ,   NaN,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1820,     2 ,      NaN ,   NaN,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1820,     3 ,   -0.869 , 3.494,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1820,     4 ,    0.160 , 1.734,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1820,     5 ,      NaN ,   NaN,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1820,     6 ,      NaN ,   NaN,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1820,     7 ,   -1.442 , 1.964,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1820,     8 ,   -2.628 , 1.686,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1820,     9 ,      NaN ,   NaN,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1820,    10 ,   -3.272 , 3.014,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1820,    11 ,   -1.261 , 1.920,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1820,    12 ,   -0.469 , 3.745,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1821,     1 ,      NaN ,   NaN,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1821,     2 ,    0.616 , 4.397,       NaN ,   NaN ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1821,     3 ,    0.477 , 2.370,    -1.105 , 0.995 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1821,     4 ,      NaN ,   NaN,    -0.928 , 1.060 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1821,     5 ,      NaN ,   NaN,    -0.866 , 1.112 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1821,     6 ,   -1.820 , 3.700,    -0.882 , 1.076 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1821,     7 ,   -2.417 , 2.209,    -0.843 , 0.985 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1821,     8 ,   -1.753 , 1.983,    -0.934 , 1.015 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1821,     9 ,   -2.349 , 1.723,    -0.928 , 1.069 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1821,    10 ,   -1.150 , 1.826,    -0.906 , 1.107 ,      NaN ,   NaN,       NaN ,   NaN,       NaN ,   NaN
  1821,    11 ,   -0.526 , 2.772,    -1.041 , 1.100 ,   -0.949 , 0.525,       NaN ,   NaN,       NaN ,   NaN
  1821,    12 ,   -0.651 , 2.225,    -0.935 , 1.070 ,   -0.902 , 0.542,       NaN ,   NaN,       NaN ,   NaN
  1822,     1 ,    0.670 , 3.551,    -0.796 , 1.104 ,   -0.860 , 0.561,       NaN ,   NaN,       NaN ,   NaN
  1822,     2 ,   -0.477 , 2.503,    -0.744 , 1.084 ,   -0.826 , 0.565,       NaN ,   NaN,       NaN ,   NaN
  1822,     3 ,    0.553 , 3.149,    -0.715 , 1.063 ,   -0.820 , 0.560,       NaN ,   NaN,       NaN ,   NaN
  1822,     4 ,   -0.887 , 2.591,    -0.803 , 1.060 ,   -0.834 , 0.570,       NaN ,   NaN,       NaN ,   NaN
  1822,     5 ,   -1.682 , 1.957,    -0.886 , 1.006 ,   -0.829 , 0.585,       NaN ,   NaN,       NaN ,   NaN
  1822,     6 ,      NaN ,   NaN,    -1.095 , 0.999 ,   -0.803 , 0.587,       NaN ,   NaN,       NaN ,   NaN
  1822,     7 ,   -0.755 , 1.717,    -1.165 , 1.079 ,   -0.780 , 0.583,       NaN ,   NaN,       NaN ,   NaN
  1822,     8 ,   -1.119 , 1.841,    -1.174 , 1.012 ,   -0.769 , 0.584,       NaN ,   NaN,       NaN ,   NaN
  1822,     9 ,   -2.007 , 1.722,    -1.216 , 0.948 ,   -0.780 , 0.568,       NaN ,   NaN,       NaN ,   NaN
  1822,    10 ,   -2.207 , 2.039,    -1.206 , 0.995 ,   -0.791 , 0.581,    -0.739 , 0.457,       NaN ,   NaN
  1822,    11 ,   -1.517 , 2.077,       NaN ,   NaN ,   -0.806 , 0.587,    -0.717 , 0.453,       NaN ,   NaN
  1822,    12 ,   -3.165 , 2.977,       NaN ,   NaN ,   -0.798 , 0.594,    -0.700 , 0.448,       NaN ,   NaN
  1823,     1 ,   -0.168 , 2.313,       NaN ,   NaN ,   -0.781 , 0.586,    -0.709 , 0.443,       NaN ,   NaN
  1823,     2 ,   -0.581 , 2.406,       NaN ,   NaN ,   -0.748 , 0.582,    -0.704 , 0.447,       NaN ,   NaN
  1823,     3 ,    0.046 , 2.389,       NaN ,   NaN ,   -0.750 , 0.578,    -0.703 , 0.451,       NaN ,   NaN
  1823,     4 ,   -0.769 , 2.401,       NaN ,   NaN ,   -0.719 , 0.578,    -0.721 , 0.460,       NaN ,   NaN
  1823,     5 ,      NaN ,   NaN,       NaN ,   NaN ,   -0.671 , 0.575,    -0.726 , 0.462,       NaN ,   NaN
  1823,     6 ,      NaN ,   NaN,       NaN ,   NaN ,   -0.663 , 0.570,    -0.724 , 0.466,       NaN ,   NaN
  1823,     7 ,   -0.042 , 1.663,       NaN ,   NaN ,   -0.661 , 0.553,    -0.712 , 0.468,       NaN ,   NaN
  1823,     8 ,      NaN ,   NaN,       NaN ,   NaN ,   -0.730 , 0.530,    -0.709 , 0.460,       NaN ,   NaN
  1823,     9 ,   -2.568 , 1.995,       NaN ,   NaN ,   -0.761 , 0.525,    -0.717 , 0.452,       NaN ,   NaN
  1823,    10 ,   -2.697 , 2.090,       NaN ,   NaN ,   -0.762 , 0.535,    -0.708 , 0.448,       NaN ,   NaN
  1823,    11 ,   -1.689 , 3.105,       NaN ,   NaN ,   -0.765 , 0.539,    -0.701 , 0.448,       NaN ,   NaN
  1823,    12 ,   -0.303 , 2.155,    -0.715 , 1.079 ,   -0.751 , 0.549,    -0.704 , 0.450,       NaN ,   NaN
  1824,     1 ,    0.477 , 2.233,    -0.690 , 1.134 ,   -0.706 , 0.551,    -0.689 , 0.443,       NaN ,   NaN
  1824,     2 ,   -1.104 , 2.768,    -0.606 , 1.143 ,   -0.690 , 0.547,    -0.689 , 0.448,       NaN ,   NaN
  1824,     3 ,    0.233 , 2.259,    -0.436 , 1.103 ,   -0.670 , 0.540,    -0.672 , 0.441,       NaN ,   NaN
  1824,     4 ,   -0.407 , 2.671,    -0.274 , 1.155 ,   -0.683 , 0.535,    -0.660 , 0.436,       NaN ,   NaN
  1824,     5 ,   -0.044 , 2.208,    -0.128 , 1.169 ,   -0.653 , 0.522,    -0.645 , 0.439,       NaN ,   NaN
  1824,     6 ,    0.648 , 2.614,     0.036 , 1.260 ,   -0.615 , 0.522,    -0.635 , 0.443,       NaN ,   NaN
  1824,     7 ,    0.258 , 2.991,    -0.051 , 1.327 ,   -0.596 , 0.538,    -0.620 , 0.447,       NaN ,   NaN
  1824,     8 ,   -0.073 , 2.103,    -0.083 , 1.281 ,   -0.584 , 0.525,    -0.606 , 0.447,       NaN ,   NaN
  1824,     9 ,   -0.533 , 1.926,    -0.229 , 1.267 ,   -0.581 , 0.511,    -0.611 , 0.442,       NaN ,   NaN
  1824,    10 ,   -0.749 , 1.971,    -0.238 , 1.282 ,   -0.564 , 0.507,    -0.617 , 0.445,       NaN ,   NaN
  1824,    11 ,    0.056 , 2.288,    -0.318 , 1.245 ,   -0.541 , 0.521,    -0.624 , 0.449,       NaN ,   NaN
  1824,    12 ,    1.672 , 3.037,    -0.346 , 1.216 ,   -0.522 , 0.532,    -0.633 , 0.440,       NaN ,   NaN
  1825,     1 ,   -0.572 , 3.040,    -0.402 , 1.135 ,   -0.497 , 0.534,    -0.612 , 0.437,       NaN ,   NaN
  1825,     2 ,   -1.480 , 2.353,    -0.450 , 1.123 ,   -0.475 , 0.530,    -0.594 , 0.437,       NaN ,   NaN
  1825,     3 ,   -1.524 , 2.368,    -0.497 , 1.111 ,   -0.467 , 0.528,    -0.603 , 0.434,       NaN ,   NaN
  1825,     4 ,   -0.515 , 2.645,    -0.551 , 1.088 ,   -0.441 , 0.531,    -0.611 , 0.434,    -0.889 , 0.336
  1825,     5 ,   -1.003 , 2.043,    -0.418 , 1.071 ,   -0.390 , 0.538,    -0.617 , 0.435,    -0.890 , 0.338
  1825,     6 ,    0.315 , 1.821,    -0.558 , 0.994 ,   -0.350 , 0.539,    -0.617 , 0.431,    -0.889 , 0.339
  1825,     7 ,   -0.419 , 2.074,    -0.484 , 0.980 ,   -0.392 , 0.532,    -0.603 , 0.433,    -0.897 , 0.341
  1825,     8 ,   -0.647 , 2.115,    -0.653 , 0.931 ,   -0.425 , 0.550,    -0.585 , 0.431,    -0.905 , 0.342
  1825,     9 ,   -1.095 , 1.958,    -0.644 , 0.917 ,   -0.418 , 0.575,    -0.588 , 0.427,    -0.916 , 0.342
  1825,    10 ,   -1.404 , 2.175,    -0.699 , 0.893 ,   -0.407 , 0.604,    -0.575 , 0.421,    -0.909 , 0.343
  1825,    11 ,    1.656 , 2.285,    -0.636 , 0.897 ,   -0.401 , 0.609,    -0.558 , 0.422,    -0.910 , 0.345
  1825,    12 ,   -0.012 , 2.159,    -0.743 , 0.887 ,   -0.396 , 0.614,    -0.538 , 0.425,    -0.910 , 0.346
  1826,     1 ,    0.319 , 2.255,    -0.686 , 0.886 ,   -0.385 , 0.615,    -0.543 , 0.418,    -0.918 , 0.344
  1826,     2 ,   -3.503 , 2.523,    -0.701 , 0.898 ,   -0.367 , 0.607,    -0.559 , 0.418,    -0.909 , 0.347
  1826,     3 ,   -1.423 , 2.157,    -0.703 , 0.929 ,   -0.367 , 0.597,    -0.570 , 0.421,    -0.902 , 0.350
  1826,     4 ,   -1.178 , 2.824,    -0.746 , 0.925 ,   -0.344 , 0.601,    -0.574 , 0.424,    -0.901 , 0.350
  1826,     5 ,   -0.239 , 1.868,    -0.780 , 0.945 ,   -0.309 , 0.600,    -0.576 , 0.427,    -0.903 , 0.352
  1826,     6 ,   -0.971 , 2.365,    -0.644 , 0.975 ,   -0.328 , 0.606,    -0.560 , 0.417,    -0.899 , 0.351
  1826,     7 ,    0.268 , 1.781,    -0.520 , 1.018 ,   -0.338 , 0.608,    -0.548 , 0.419,    -0.895 , 0.353
  1826,     8 ,   -0.829 , 2.081,    -0.205 , 1.022 ,   -0.342 , 0.628,    -0.546 , 0.419,    -0.898 , 0.354
  1826,     9 ,   -1.124 , 2.305,    -0.027 , 1.025 ,   -0.351 , 0.632,    -0.548 , 0.420,    -0.897 , 0.355
  1826,    10 ,   -1.922 , 2.447,     0.082 , 1.027 ,   -0.341 , 0.616,    -0.558 , 0.419,    -0.882 , 0.355
  1826,    11 ,    1.251 , 1.983,     0.079 , 1.098 ,   -0.341 , 0.620,    -0.564 , 0.416,    -0.877 , 0.353
  1826,    12 ,    1.620 , 2.673,     0.210 , 1.110 ,   -0.368 , 0.613,    -0.568 , 0.415,    -0.866 , 0.354
  1827,     1 ,    1.813 , 2.714,     0.248 , 1.125 ,   -0.380 , 0.592,    -0.582 , 0.406,    -0.860 , 0.351
  1827,     2 ,    0.274 , 2.232,     0.332 , 1.097 ,   -0.385 , 0.588,    -0.600 , 0.401,    -0.865 , 0.350
  1827,     3 ,    0.711 , 2.365,     0.298 , 1.055 ,   -0.402 , 0.580,    -0.622 , 0.404,    -0.867 , 0.351
  1827,     4 ,    0.131 , 3.060,     0.405 , 1.112 ,   -0.399 , 0.589,    -0.625 , 0.406,    -0.869 , 0.351
  1827,     5 ,   -0.274 , 2.597,     0.428 , 1.124 ,   -0.419 , 0.581,    -0.617 , 0.409,    -0.863 , 0.351
  1827,     6 ,    0.602 , 1.996,     0.233 , 1.027 ,   -0.463 , 0.557,    -0.616 , 0.408,    -0.857 , 0.351
  1827,     7 ,    0.722 , 1.753,    -0.142 , 0.976 ,   -0.445 , 0.558,    -0.619 , 0.409,    -0.855 , 0.352
  1827,     8 ,    0.177 , 2.092,    -0.379 , 1.048 ,   -0.419 , 0.560,    -0.629 , 0.407,    -0.859 , 0.352
  1827,     9 ,   -1.528 , 1.642,    -0.399 , 1.126 ,   -0.427 , 0.553,    -0.631 , 0.412,    -0.846 , 0.350
  1827,    10 ,   -0.636 , 1.882,    -0.420 , 1.088 ,   -0.432 , 0.539,    -0.625 , 0.414,    -0.844 , 0.351
  1827,    11 ,    1.526 , 1.958,    -0.426 , 1.066 ,   -0.427 , 0.549,    -0.632 , 0.418,    -0.845 , 0.347
  1827,    12 ,   -0.724 , 3.181,    -0.385 , 1.118 ,   -0.436 , 0.564,    -0.621 , 0.440,    -0.839 , 0.350
  1828,     1 ,   -2.684 , 2.776,    -0.397 , 1.122 ,   -0.425 , 0.563,    -0.625 , 0.445,    -0.850 , 0.349
  1828,     2 ,   -2.570 , 2.641,    -0.409 , 1.099 ,   -0.422 , 0.559,    -0.627 , 0.449,    -0.842 , 0.348
  1828,     3 ,    0.470 , 2.514,    -0.496 , 1.104 ,   -0.427 , 0.565,    -0.644 , 0.456,    -0.851 , 0.348
  1828,     4 ,   -0.124 , 2.468,    -0.554 , 1.091 ,   -0.431 , 0.585,    -0.643 , 0.465,    -0.866 , 0.352
  1828,     5 ,   -0.338 , 2.608,    -0.648 , 1.064 ,   -0.446 , 0.591,    -0.646 , 0.466,    -0.873 , 0.353
  1828,     6 ,    1.085 , 2.558,    -0.707 , 1.035 ,   -0.413 , 0.589,    -0.653 , 0.463,    -0.883 , 0.357
  1828,     7 ,    0.577 , 1.850,    -0.494 , 1.072 ,   -0.425 , 0.578,    -0.654 , 0.467,    -0.884 , 0.361
  1828,     8 ,    0.040 , 2.273,    -0.391 , 1.061 ,   -0.388 , 0.603,    -0.655 , 0.469,    -0.886 , 0.363
  1828,     9 ,   -2.570 , 1.639,    -0.456 , 1.067 ,   -0.379 , 0.617,    -0.640 , 0.475,    -0.884 , 0.362
  1828,    10 ,   -1.332 , 1.929,    -0.429 , 1.050 ,   -0.387 , 0.614,    -0.633 , 0.479,    -0.881 , 0.362
  1828,    11 ,    0.391 , 2.058,    -0.406 , 1.102 ,   -0.387 , 0.630,    -0.617 , 0.488,    -0.878 , 0.366
  1828,    12 ,   -1.433 , 2.651,    -0.574 , 1.088 ,   -0.369 , 0.649,    -0.618 , 0.494,    -0.877 , 0.368
  1829,     1 ,   -0.124 , 2.322,    -0.665 , 1.061 ,   -0.391 , 0.654,    -0.637 , 0.496,    -0.869 , 0.367
  1829,     2 ,   -1.337 , 2.797,    -0.699 , 1.070 ,   -0.402 , 0.658,    -0.649 , 0.509,    -0.860 , 0.369
  1829,     3 ,   -0.310 , 2.344,    -0.615 , 1.104 ,   -0.425 , 0.652,    -0.650 , 0.507,    -0.866 , 0.365
  1829,     4 ,    0.208 , 2.193,    -0.549 , 1.161 ,   -0.434 , 0.663,    -0.654 , 0.511,    -0.866 , 0.367
  1829,     5 ,   -0.063 , 3.079,    -0.675 , 1.117 ,   -0.475 , 0.692,    -0.655 , 0.510,    -0.867 , 0.367
  1829,     6 ,   -0.934 , 2.345,    -0.638 , 1.076 ,   -0.521 , 0.654,    -0.667 , 0.502,    -0.864 , 0.365
  1829,     7 ,   -0.517 , 1.804,    -0.583 , 1.066 ,   -0.567 , 0.650,    -0.682 , 0.493,    -0.856 , 0.366
  1829,     8 ,   -0.371 , 2.058,    -0.469 , 1.079 ,   -0.615 , 0.639,    -0.692 , 0.488,    -0.846 , 0.368
  1829,     9 ,   -1.555 , 2.029,    -0.609 , 1.084 ,   -0.662 , 0.650,    -0.695 , 0.477,    -0.849 , 0.370
  1829,    10 ,   -0.544 , 2.131,    -0.692 , 1.090 ,   -0.686 , 0.627,    -0.702 , 0.479,    -0.856 , 0.370
  1829,    11 ,   -1.116 , 2.655,    -0.749 , 1.092 ,   -0.693 , 0.624,    -0.703 , 0.481,    -0.860 , 0.369
  1829,    12 ,   -0.991 , 3.672,    -0.690 , 1.083 ,   -0.711 , 0.641,    -0.723 , 0.478,    -0.870 , 0.371
  1830,     1 ,    0.530 , 2.812,    -0.626 , 1.102 ,   -0.740 , 0.654,    -0.716 , 0.488,    -0.866 , 0.377
  1830,     2 ,    0.036 , 2.216,    -0.633 , 1.110 ,   -0.784 , 0.645,    -0.708 , 0.487,    -0.865 , 0.377
  1830,     3 ,   -1.992 , 2.168,    -0.618 , 1.116 ,   -0.794 , 0.659,    -0.704 , 0.488,    -0.873 , 0.382
  1830,     4 ,   -0.783 , 2.036,    -0.713 , 1.128 ,   -0.809 , 0.652,    -0.706 , 0.477,    -0.883 , 0.385
  1830,     5 ,   -0.749 , 2.110,    -0.554 , 1.161 ,   -0.873 , 0.656,    -0.713 , 0.480,    -0.888 , 0.387
  1830,     6 ,   -0.229 , 2.786,    -0.309 , 1.225 ,   -0.891 , 0.711,    -0.730 , 0.484,    -0.891 , 0.388
  1830,     7 ,    0.256 , 1.979,    -0.387 , 1.262 ,   -0.859 , 0.748,    -0.740 , 0.474,    -0.880 , 0.389
  1830,     8 ,   -0.462 , 2.290,    -0.496 , 1.393 ,   -0.830 , 0.751,    -0.755 , 0.467,    -0.872 , 0.390
  1830,     9 ,   -1.369 , 2.439,    -0.402 , 1.536 ,   -0.870 , 0.769,    -0.773 , 0.462,    -0.873 , 0.390
  1830,    10 ,   -1.688 , 2.546,    -0.475 , 1.533 ,   -0.878 , 0.775,    -0.765 , 0.471,    -0.863 , 0.382
  1830,    11 ,    0.791 , 2.198,    -0.432 , 1.608 ,   -0.890 , 0.756,    -0.790 , 0.475,    -0.860 , 0.379
  1830,    12 ,    1.948 , 2.452,    -0.407 , 1.446 ,   -0.911 , 0.743,    -0.808 , 0.474,    -0.864 , 0.385
  1831,     1 ,   -0.404 , 2.651,    -0.512 , 1.415 ,   -0.923 , 0.739,    -0.826 , 0.474,    -0.871 , 0.385
  1831,     2 ,   -1.266 , 3.764,    -0.601 , 1.409 ,   -0.943 , 0.733,    -0.813 , 0.487,    -0.878 , 0.389
  1831,     3 ,   -0.869 , 3.237,    -0.696 , 1.340 ,   -0.912 , 0.735,    -0.801 , 0.489,    -0.896 , 0.391
  1831,     4 ,   -1.659 , 1.948,    -0.759 , 1.200 ,   -0.922 , 0.734,    -0.801 , 0.491,    -0.899 , 0.393
  1831,     5 ,   -0.232 , 2.811,    -0.926 , 1.387 ,   -0.926 , 0.732,    -0.808 , 0.492,    -0.905 , 0.393
  1831,     6 ,    0.068 , 1.946,    -1.183 , 1.182 ,   -0.908 , 0.754,    -0.805 , 0.497,    -0.900 , 0.386
  1831,     7 ,   -1.008 , 1.842,    -1.228 , 1.231 ,   -0.935 , 0.760,    -0.820 , 0.495,    -0.888 , 0.385
  1831,     8 ,   -1.522 , 2.199,    -1.342 , 1.055 ,   -0.956 , 0.783,    -0.829 , 0.492,    -0.883 , 0.384
  1831,     9 ,   -2.513 , 1.877,    -1.444 , 1.042 ,   -0.949 , 0.766,    -0.832 , 0.494,    -0.876 , 0.386
  1831,    10 ,   -2.447 , 2.070,    -1.412 , 1.063 ,   -0.968 , 0.756,    -0.820 , 0.497,    -0.872 , 0.386
  1831,    11 ,   -1.206 , 3.511,    -1.451 , 1.047 ,   -0.968 , 0.725,    -0.832 , 0.503,    -0.874 , 0.386
  1831,    12 ,   -1.142 , 3.527,    -1.500 , 1.031 ,   -0.967 , 0.699,    -0.842 , 0.501,    -0.873 , 0.387
  1832,     1 ,   -0.944 , 2.323,    -1.500 , 1.009 ,   -0.983 , 0.697,    -0.857 , 0.505,    -0.878 , 0.386
  1832,     2 ,   -2.630 , 3.036,    -1.576 , 0.993 ,   -0.999 , 0.690,    -0.869 , 0.509,    -0.878 , 0.384
  1832,     3 ,   -2.097 , 2.489,    -1.544 , 0.989 ,   -0.987 , 0.663,    -0.884 , 0.515,    -0.880 , 0.383
  1832,     4 ,   -1.270 , 2.998,    -1.471 , 0.973 ,   -1.004 , 0.652,    -0.892 , 0.514,    -0.876 , 0.383
  1832,     5 ,   -0.700 , 2.030,    -1.563 , 1.027 ,   -0.988 , 0.667,    -0.899 , 0.516,    -0.874 , 0.383
  1832,     6 ,   -0.518 , 1.815,    -1.619 , 1.029 ,   -0.983 , 0.674,    -0.914 , 0.519,    -0.875 , 0.384
  1832,     7 ,   -1.005 , 2.046,    -1.601 , 1.056 ,   -0.987 , 0.688,    -0.931 , 0.520,    -0.879 , 0.383
  1832,     8 ,   -2.438 , 1.812,    -1.450 , 1.137 ,   -0.996 , 0.679,    -0.943 , 0.517,    -0.878 , 0.382
  1832,     9 ,   -2.136 , 2.137,    -1.436 , 1.199 ,   -0.981 , 0.681,    -0.932 , 0.519,    -0.875 , 0.384
  1832,    10 ,   -1.565 , 2.367,    -1.385 , 1.323 ,   -0.980 , 0.667,    -0.950 , 0.519,    -0.870 , 0.387
  1832,    11 ,   -2.314 , 2.006,    -1.415 , 1.265 ,   -0.998 , 0.659,    -0.974 , 0.522,    -0.861 , 0.387
  1832,    12 ,   -1.810 , 3.616,    -1.383 , 1.271 ,   -1.024 , 0.648,    -0.979 , 0.529,    -0.846 , 0.392
  1833,     1 ,   -0.728 , 3.939,    -1.314 , 1.241 ,   -1.054 , 0.634,    -0.991 , 0.541,    -0.843 , 0.391
  1833,     2 ,   -0.820 , 2.303,    -1.208 , 1.272 ,   -1.087 , 0.624,    -0.979 , 0.540,    -0.837 , 0.393
  1833,     3 ,   -1.924 , 2.491,    -1.089 , 1.235 ,   -1.118 , 0.613,    -0.999 , 0.544,    -0.839 , 0.394
  1833,     4 ,   -0.663 , 2.168,    -1.119 , 1.273 ,   -1.098 , 0.617,    -1.012 , 0.546,    -0.839 , 0.397
  1833,     5 ,   -1.055 , 1.981,    -0.910 , 1.249 ,   -1.133 , 0.623,    -1.021 , 0.544,    -0.844 , 0.399
  1833,     6 ,   -0.138 , 1.897,    -0.789 , 1.142 ,   -1.203 , 0.625,    -1.043 , 0.537,    -0.852 , 0.399
  1833,     7 ,   -0.181 , 1.759,    -0.875 , 1.099 ,   -1.226 , 0.638,    -1.055 , 0.534,    -0.854 , 0.399
  1833,     8 ,   -1.161 , 1.950,    -1.022 , 1.111 ,   -1.237 , 0.653,    -1.063 , 0.531,    -0.854 , 0.400
  1833,     9 ,   -0.710 , 2.055,    -0.854 , 1.024 ,   -1.223 , 0.665,    -1.050 , 0.529,    -0.849 , 0.401
  1833,    10 ,   -1.920 , 1.831,    -0.874 , 1.002 ,   -1.216 , 0.670,    -1.054 , 0.527,    -0.842 , 0.403
  1833,    11 ,    0.193 , 2.140,    -0.795 , 1.005 ,   -1.229 , 0.676,    -1.056 , 0.526,    -0.838 , 0.403
  1833,    12 ,   -0.358 , 2.547,    -0.857 , 1.003 ,   -1.240 , 0.670,    -1.051 , 0.525,    -0.842 , 0.409
  1834,     1 ,   -1.765 , 2.465,    -0.961 , 1.000 ,   -1.249 , 0.668,    -1.048 , 0.523,    -0.843 , 0.409
  1834,     2 ,   -2.580 , 2.472,    -0.979 , 1.008 ,   -1.256 , 0.674,    -1.031 , 0.526,    -0.838 , 0.411
  1834,     3 ,    0.095 , 2.532,    -0.986 , 0.998 ,   -1.239 , 0.685,    -1.059 , 0.526,    -0.839 , 0.413
  1834,     4 ,   -0.908 , 2.325,    -0.959 , 1.029 ,   -1.206 , 0.692,    -1.072 , 0.525,    -0.846 , 0.413
  1834,     5 ,   -0.102 , 1.838,    -0.987 , 1.054 ,   -1.190 , 0.712,    -1.088 , 0.522,    -0.853 , 0.411
  1834,     6 ,   -0.882 , 1.996,    -1.013 , 1.113 ,   -1.162 , 0.701,    -1.093 , 0.522,    -0.862 , 0.410
  1834,     7 ,   -1.431 , 1.694,    -0.844 , 1.203 ,   -1.147 , 0.704,    -1.092 , 0.522,    -0.863 , 0.407
  1834,     8 ,   -1.385 , 1.690,    -0.670 , 1.305 ,   -1.122 , 0.693,    -1.085 , 0.526,    -0.865 , 0.407
  1834,     9 ,   -0.792 , 2.266,    -0.769 , 1.293 ,   -1.107 , 0.680,    -1.087 , 0.529,    -0.868 , 0.406
  1834,    10 ,   -1.588 , 1.778,    -0.756 , 1.315 ,   -1.099 , 0.664,    -1.095 , 0.526,    -0.871 , 0.406
  1834,    11 ,   -0.143 , 2.498,    -0.899 , 1.320 ,   -1.105 , 0.671,    -1.096 , 0.523,    -0.876 , 0.405
  1834,    12 ,   -0.675 , 2.503,    -0.973 , 1.294 ,   -1.116 , 0.669,    -1.108 , 0.520,    -0.893 , 0.401
  1835,     1 ,    0.260 , 2.397,    -0.984 , 1.280 ,   -1.122 , 0.678,    -1.120 , 0.520,    -0.901 , 0.400
  1835,     2 ,   -0.486 , 2.578,    -1.071 , 1.266 ,   -1.102 , 0.688,    -1.137 , 0.520,    -0.899 , 0.400
  1835,     3 ,   -1.097 , 2.624,    -1.276 , 1.218 ,   -1.071 , 0.691,    -1.142 , 0.520,    -0.891 , 0.401
  1835,     4 ,   -0.754 , 2.581,    -1.180 , 1.281 ,   -1.091 , 0.695,    -1.154 , 0.523,    -0.890 , 0.400
  1835,     5 ,   -1.809 , 1.908,    -1.281 , 1.242 ,   -1.075 , 0.677,    -1.158 , 0.523,    -0.887 , 0.401
  1835,     6 ,   -1.781 , 2.012,    -1.410 , 1.224 ,   -1.066 , 0.689,    -1.165 , 0.523,    -0.892 , 0.401
  1835,     7 ,   -1.563 , 1.771,    -1.582 , 1.238 ,   -1.124 , 0.710,    -1.157 , 0.518,    -0.892 , 0.399
  1835,     8 ,   -2.418 , 1.665,    -1.703 , 1.196 ,   -1.129 , 0.695,    -1.159 , 0.517,    -0.891 , 0.398
